Co_Code,Equity_Paid_Up,Networth,Capital_Employed,Total_Debt,Gross_Block,Net_Working_Capital,Current_Assets,Current_Liabilities_and_Provisions,Total_Assets_by_Liabilities,Gross_Sales,Net_Sales,Other_Income,Value_Of_Output,Cost_of_Production,Selling_Cost,PBIDT,PBDT,PBIT,PBT,PAT,Adjusted_PAT,CP,Revenue_earnings_in_forex,Revenue_expenses_in_forex,Capital_expenses_in_forex,Book_Value_Unit_Curr,Book_Value_Adj_Unit_Curr,Market_Capitalisation,CEPS_annualised_Unit_Curr,Cash_Flow_From_Operating_Activities,Cash_Flow_From_Investing_Activities,Cash_Flow_From_Financing_Activities,ROG-Net_Worth_perc,ROG-Capital_Employed_perc,ROG-Gross_Block_perc,ROG-Gross_Sales_perc,ROG-Net_Sales_perc,ROG-Cost_of_Production_perc,ROG-Total_Assets_perc,ROG-PBIDT_perc,ROG-PBDT_perc,ROG-PBIT_perc,ROG-PBT_perc,ROG-PAT_perc,ROG-CP_perc,ROG-Revenue_earnings_in_forex_perc,ROG-Revenue_expenses_in_forex_perc,ROG-Market_Capitalisation_perc,Current_Ratio_Latest,Fixed_Assets_Ratio_Latest,Inventory_Ratio_Latest,Debtors_Ratio_Latest,Total_Asset_Turnover_Ratio_Latest,Interest_Cover_Ratio_Latest,PBIDTM_perc_Latest,PBITM_perc_Latest,PBDTM_perc_Latest,CPM_perc_Latest,APATM_perc_Latest,Debtors_Velocity_Days,Creditors_Velocity_Days,Inventory_Velocity_Days,Value_of_Output_by_Total_Assets,Value_of_Output_by_Gross_Block,default
17808.0,131.24,1829.0825,3634.915,1572.6100000000001,1409.325,-11.945,2014.74,1021.03,4568.7300000000005,2845.3725,2780.14,78.80250000000001,2803.74,1981.6799999999998,0.0,455.5025,290.01750000000004,365.68,-32.7575,-30.575,-29.557499999999997,231.39,0.0,304.665,11.3225,26.87,26.87,3984.7225,2.83,229.84,-143.6425,52.332499999999996,-0.91,-5.81,-32.5875,-2.1,-2.1,6.44,-2.23,-18.49,12.5,-15.46,85.25,-111.53,-54.42,0.0,122.18,-2.77,0.43,0.43,11.5,3.08,0.29,0.28,18.15,7.98,-10.0,-9.25,-117.12,30.0,82.0,45.0,0.26,0.41,0.0
67803.75,0.45,0.53,3.41,2.88,0.61,2.99,4.0,1.02,4.43,8.4,8.4,0.01,8.59,7.0,0.0,0.28,0.12,0.2,0.04,0.04,0.04,0.12,0.0,0.0,0.0,11.86,11.86,0.0,2.67,-2.34,-0.21,2.73,90.2075,73.77,51.365,227.41,227.41,225.93,64.1575,347.0375,50.0,371.66499999999996,-20.0,33.33,100.0,0.0,0.0,0.0,1.39,54.6675,5.46,3.92,2.57,2.32,7.1,6.38,4.35,3.03,2.31,80.0,42.0,33.0,2.5175,57.9625,0.0
2428.0,14.7,29.69,48.48,18.66,34.76,25.16,31.62,6.45,54.92,36.64,36.32,0.27,38.14,31.86,2.21,4.12,2.05,2.48,0.41,0.23,0.23,1.87,11.61,11.86,11.3225,20.2,20.2,17.11,1.27,-1.23,-1.27,2.35,0.41,10.33,2.93,-14.73,-14.68,-11.15,4.03,-7.62,-24.91,-19.48,-69.63,-74.44,-17.98,-60.9075,122.18,12.05,1.44,0.95,1.84,3.45,0.73,-0.76,0.06,-5.04,-6.53,-6.44,-117.12,97.0,56.0,190.0,0.62,0.95,0.0
67803.75,9.05,29.93,112.04,80.95,7.4,90.4,120.11,29.7,141.74,138.24,138.24,5.0,161.09,144.07,3.23,17.06,10.35,15.92,9.21,7.99,7.99,9.13,0.0,0.0,0.0,33.07,16.53,0.0,10.09,13.37,-0.63,-11.75,90.2075,2.91,-1.99,16.77,16.77,25.37,22.91,4.92,5.83,4.12,4.54,9.6,10.53,0.0,0.0,0.0,1.17,54.6675,2.39,5.34,1.73,2.95,12.05,11.61,8.11,6.09,5.65,35.0,36.0,324.75,1.65,57.9625,0.0
43205.0,0.05,0.02,0.02,0.0,0.0,0.02,0.04,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.0,0.0,0.0,4.97,4.97,0.0,-2.0,0.0,0.0,0.0,-55.6275,-33.3825,0.0,0.0,0.0,0.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,1.77,0.0,59.75,72.23249999999999,66.4725,57.9775,48.2475,40.692499999999995,0.0,0.0,0.0,0.0,0.0,0.0
2852.0,42.41,76.94,533.11,1572.6100000000001,307.73,-11.945,31.6,1021.03,750.83,77.3,77.3,0.29,77.3,47.85,8.11,30.58,6.44,19.06,-5.08,-5.05,-4.47,6.47,10.21,4.19,0.0,18.14,18.14,64.89,1.53,229.84,-143.6425,52.332499999999996,-55.6275,-0.31,-0.02,8.84,8.84,3.08,8.08,132.43,105.48,117.7,96.12,96.13,105.52,-60.9075,-76.4,-4.38,0.09,0.27,58.0325,5.02,0.19,0.9,34.71,27.56,3.97,2.06,-5.1,97.0,167.0,8.0,0.12,0.27,0.0
12667.0,13.83,10.32,10.72,0.34,0.0,10.57,10.63,0.06,10.78,7.38,7.38,0.15,11.87,11.78,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,7.46,7.46,15.97,0.04,-10.33,0.53,9.83,90.2075,73.77,0.0,0.0,0.0,0.0,64.1575,347.0375,350.0,371.66499999999996,372.3775,422.025,347.1275,0.0,0.0,237.875,1.64,0.0,15.5,10.87,3.59,0.0,0.8,0.8,0.8,0.77,0.77,0.0,0.0,35.0,2.5175,0.0,0.0
4647.0,5.38,114.54,119.79,2.66,133.42,50.74,81.08,30.33,150.11,174.43,155.54,3.61,161.16,131.23,0.74,29.83,29.48,24.36,219.055,171.6925,153.3,21.5,0.54,0.6,11.3225,21.31,21.31,120.67,3.84,12.71,-5.82,-3.44,5.3,7.11,4.47,-3.57,-3.59,9.08,4.79,-16.7,-16.13,-15.24,-14.49,-12.93,-15.62,56.959999999999994,-76.4,79.46,1.56,1.19,6.12,6.72,1.37,59.75,16.63,10.77,15.92,12.37,6.51,57.0,27.0,57.0,1.13,1.21,0.0
40592.0,1.97,22.71,22.71,0.0,0.0,22.32,22.34,0.01,22.72,0.05,0.05,0.0,0.05,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.1,38.37,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3325,0.0,0.0,0.0,0.0,0.0,72.23249999999999,66.4725,57.9775,48.2475,40.692499999999995,0.0,0.0,0.0,0.05,0.0,0.0
67803.75,0.04,0.86,1.62,0.76,0.05,1.57,6.94,5.38,7.0,13.44,13.44,0.02,13.44,13.06,0.0,0.38,0.29,0.36,0.27,0.19,0.19,0.21,0.0,0.0,0.0,349.655,5.0,0.0,59.3,0.35,0.0,0.0,28.36,-33.3825,-32.5875,227.41,227.41,225.93,35.92,46.15,70.59,50.0,80.0,90.0,75.0,0.0,0.0,0.0,1.52,54.6675,58.0325,1.18,1.55,4.0,10.94,10.86,8.25,5.64,5.56,146.0,57.0,0.0,1.11,57.9625,0.0
14517.0,23.87,32.02,33.09,1.07,2.95,17.05,82.84,65.79,98.88,70.84,70.84,0.0,81.34,63.26,0.2,11.25,11.18,9.77,9.7,5.86,5.86,7.34,0.0,0.0,0.0,13.42,13.42,28.13,3.07,1.9,-1.53,0.47,29.27,31.36,51.365,227.41,227.41,225.93,64.1575,17.19,16.7,1.98,1.46,-30.65,-13.34,0.0,0.0,-40.15,1.65,3.63,2.68,1.28,0.43,-6.7075,-58.682500000000005,-82.2225,-90.795,-87.21249999999999,-117.12,177.0,174.0,48.0,0.09,1.64,0.0
3132.0,8.24,1.07,2.51,1.28,5.16,0.38,0.42,0.04,2.55,0.0,0.0,0.06,0.0,0.02,0.01,-0.67,-0.67,-0.69,-0.69,-0.69,-0.69,-0.67,0.0,0.0,0.0,1.29,1.29,1.02,-0.81,-0.08,0.04,0.03,-55.6275,-19.03,0.0,-73.185,-73.1725,-66.4,-20.06,65.99,67.94,69.6,71.13,71.13,67.94,0.0,-76.4,-22.73,1.18,0.0,0.03,0.0,0.0,0.0,-58.682500000000005,-82.2225,-90.795,-87.21249999999999,-117.12,0.0,0.0,0.0,0.0,0.0,0.0
1079.0,28.47,93.51,253.1,137.06,73.08,110.09,279.96,1021.03,422.97,341.27,340.12,78.80250000000001,301.85,276.37,2.98,31.63,7.46,26.5,2.33,-0.38,-29.557499999999997,4.75,17.15,304.665,11.3225,32.85,32.85,266.05,1.67,-21.95,13.9975,-130.235,-0.4,0.47,-32.5875,11.44,11.42,4.73,-21.16,129.68,105.49,122.92,101.61,99.74,103.49,-60.9075,-76.4,92.68,0.73,3.82,19.22,2.73,1.15,-0.18,-0.53,-1.5,-8.8,-8.8,-9.77,157.0,615.25,48.0,0.57,3.19,0.0
6695.0,3.0,3.04,3.04,0.0,0.1,2.75,2.77,0.01,3.05,0.23,0.23,0.01,0.23,0.06,0.0,0.04,0.04,0.03,0.03,0.02,0.02,0.03,0.0,0.0,0.0,10.13,10.13,0.0,0.1,-0.27,0.23,0.0,0.66,0.66,0.0,227.41,227.41,225.93,0.66,100.0,100.0,371.66499999999996,200.0,100.0,50.0,0.0,0.0,0.0,39.3325,3.4,0.0,0.0,0.12,0.0,17.65,17.65,17.65,11.76,11.76,0.0,0.0,0.0,0.11,3.4,0.0
4257.0,27.52,118.17,179.91,60.5,103.73,109.5,182.26,72.76,252.66,215.34,206.16,1.25,214.01,123.06,74.97999999999999,31.71,29.36,27.8,219.055,171.6925,153.3,20.08,2.41,1.7,0.0,42.94,42.94,3984.7225,6.99,-11.19,-2.37,52.332499999999996,10.08,73.77,1.22,10.91,8.35,18.75,64.1575,4.1,-3.07,8.38,-0.12,-20.34,-20.03,56.959999999999994,122.18,-20.07,1.72,2.9,11.55,5.23,1.38,3.07,12.7,11.52,8.95,5.8,4.62,79.0,37.0,68.0,1.05,2.38,0.0
67803.75,5.0,22.45,39.76,15.26,16.37,28.48,59.5,31.02,70.77,258.31,258.31,0.63,258.31,240.97,0.71,9.61,6.39,7.46,4.24,2.79,2.79,4.94,0.0,0.0,0.0,44.89,13.47,0.0,9.88,9.76,0.21,-4.34,13.79,7.52,2.44,4.88,4.88,7.02,22.55,-19.65,-29.7,-29.09,-44.58,-40.89,-19.81,0.0,0.0,0.0,1.15,54.6675,0.0,6.62,3.98,2.33,5.14,4.62,3.17,3.32,2.8,56.0,34.0,0.0,2.5175,57.9625,0.0
4130.0,14.84,14.23,14.73,0.5,0.0,14.73,14.74,0.02,14.75,0.0,0.0,0.0,0.0,0.0,0.04,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,0.0,0.0,0.0,9.59,9.59,23.62,-0.24,-11.25,0.0,52.332499999999996,90.2075,73.77,0.0,0.0,0.0,-66.4,64.1575,-200.0,-313.59749999999997,-250.0,-513.9475,-501.2525,-321.73749999999995,0.0,0.0,237.875,3.37,0.0,0.0,0.45,0.07,0.0,-13.86,-13.86,-13.86,-13.86,-117.12,0.0,46.0,0.0,0.14,0.0,0.0
27482.0,131.24,1829.0825,3634.915,1572.6100000000001,315.83,827.735,2014.74,136.05,4568.7300000000005,2845.3725,2780.14,78.80250000000001,2803.74,268.3,74.97999999999999,52.87,290.01750000000004,31.93,14.63,171.6925,153.3,231.39,11.98,304.665,11.3225,20.35,20.35,3984.7225,0.21,-21.95,-143.6425,52.332499999999996,0.44,1.53,2.6,17.35,17.35,4.27,2.09,-48.63,-55.79,-61.07,-75.43,-75.29,-55.6,-60.9075,122.18,18.46,1.1,1.9,0.0,3.7,0.17,7.56,23.86,21.18,21.06,17.89,15.22,100.0,87.0,0.0,0.17,1.94,0.0
6765.0,0.51,0.82,1.42,0.18,3.09,0.73,1.16,0.43,1.85,4.18,3.93,0.0,3.81,3.67,0.09,0.13,0.1,0.05,0.02,0.01,0.01,0.09,0.0,0.01,0.0,16.05,16.05,0.0,1.76,0.21,0.0,-0.21,1.23,-12.88,-3.13,4.76,4.24,2.8,-12.74,-27.78,-16.67,-44.44,-33.33,-50.0,-18.18,0.0,-76.4,0.0,1.94,1.24,4.11,45.832499999999996,2.6,-2.5,0.27,-1.37,-0.27,0.27,-1.37,7.0,18.0,102.0,1.74,1.11,0.0
46.0,25.49,69.69,89.2,17.93,155.47,28.02,117.6,89.57,178.76,464.07,429.83,0.96,436.09,388.71,74.97999999999999,24.76,20.73,13.91,9.88,5.94,5.94,16.79,360.725,304.665,0.0,27.34,27.34,0.0,6.39,22.15,-7.02,-14.87,3.55,-1.28,4.25,30.78,30.17,31.49,6.11,15.54,51.54,28.44,372.3775,201.52,33.57,56.959999999999994,122.18,0.0,1.39,2.86,7.42,9.8,3.98,59.75,7.79,5.56,7.33,5.57,3.34,31.0,52.0,59.0,2.38,2.6,0.0
3330.0,11.05,16.14,16.14,0.0,0.02,11.48,12.0,0.53,16.67,1.75,1.75,0.4,0.89,6.02,0.01,0.17,0.16,0.17,0.16,0.1,0.1,0.1,0.0,0.0,0.0,1.46,1.46,62.54,0.01,-0.71,0.76,-0.01,0.62,0.62,0.0,0.0,0.0,-3.99,-4.31,-34.62,-27.27,-34.62,-27.27,-33.33,-33.33,0.0,0.0,-4.55,3.24,54.6675,3.53,2.89,0.86,0.0,1.99,1.99,1.99,1.5,1.5,4.0,6.0,324.75,0.62,57.9625,0.0
2622.0,10.72,-3.17,86.29,73.81,30.34,67.76,123.8,56.04,142.32,341.23,305.83,78.80250000000001,309.61,284.33,1.13,11.44,-1.88,11.44,-1.88,2.88,-1.36,2.88,0.0,304.665,0.0,-2.95,-2.95,0.0,2.69,23.42,-0.6,-130.235,90.2075,-1.51,-0.65,227.41,227.41,225.93,14.77,347.0375,53.69,371.66499999999996,53.69,212.5,347.1275,-60.9075,122.18,0.0,1.14,54.6675,4.3,45.832499999999996,3.98,1.07,2.52,2.52,0.16,0.11,0.11,8.0,41.0,111.0,2.67,11.43,1.0
3410.0,4.65,5.92,5.96,0.0,11.5,3.13,4.04,0.91,6.87,13.37,11.87,0.15,12.02,10.95,0.2,1.1,1.1,0.65,0.65,0.57,0.57,1.02,0.0,0.0,0.0,12.73,12.73,4.01,2.19,0.96,-1.24,0.0,10.65,10.58,-0.09,7.13,6.94,11.51,9.57,11.11,12.24,-2.99,-1.52,11.76,22.89,0.0,0.0,-11.28,3.07,1.2,58.0325,8.25,2.07,0.0,6.91,5.25,6.91,5.61,3.96,31.0,7.0,32.0,1.66,1.04,0.0
14478.0,2.12,33.36,46.9,12.98,1.33,8.69,9.7,1.01,47.91,54.9,54.9,5.78,51.91,50.08,0.0,6.47,4.54,6.35,4.42,4.4,4.4,4.52,0.0,0.0,0.0,349.655,298.0875,0.0,59.3,3.47,5.64,-8.94,13.12,-4.13,-8.28,-14.42,-14.42,-17.26,-7.06,54.78,350.0,55.26,372.3775,218.84,347.1275,0.0,0.0,0.0,4.21,54.6675,16.52,17.89,0.99,59.75,19.83,19.74,18.67,18.46,18.37,26.0,5.0,39.0,0.92,57.9625,0.0
3979.0,8.78,13.82,62.38,47.61,39.51,44.6,69.53,24.93,87.31,98.85,94.76,2.7,99.19,81.69,2.89,7.89,0.23,6.18,-1.48,-1.35,0.87,0.36,360.725,7.42,0.0,15.73,15.73,3.43,0.41,0.26,-0.71,0.22,-55.6275,-4.79,-1.05,10.68,12.43,8.11,-11.11,76.51,144.23,143.31,39.59,38.91,347.1275,56.959999999999994,-76.4,-7.05,0.98,2.45,3.88,2.99,1.26,1.2,8.02,6.34,2.72,2.54,0.87,128.0,86.0,94.0,1.01,2.36,0.0
13649.0,11.06,1.36,3.24,0.0,0.51,-0.18,4.95,5.13,8.37,7.33,7.33,0.0,7.32,6.98,0.01,0.22,0.22,0.09,0.09,0.02,0.02,0.15,0.0,0.0,0.0,0.25,0.25,1.22,0.03,-0.07,0.0,0.0,1.49,-33.3825,0.0,227.41,227.41,225.93,0.24,22.22,46.67,-35.71,-18.18,-80.0,7.14,0.0,0.0,-63.8,0.62,54.6675,3.29,45.832499999999996,3.7,0.0,-4.11,-4.45,-4.11,-4.45,-4.79,2.0,158.0,176.0,0.62,10.24,0.0
7747.0,4.98,9.77,55.44,44.93,48.9,8.65,27.95,19.3,74.74,37.52,37.52,2.41,37.49,34.69,0.0,4.11,-1.02,3.07,-2.06,-1.83,-2.31,-0.79,0.0,0.11,0.0,19.62,19.62,0.0,-1.59,-2.09,-0.41,2.05,-16.85,10.37,-1.33,-10.62,-10.62,-17.19,-0.72,-35.58,-313.59749999999997,-28.44,-59.69,-501.2525,-141.15,0.0,0.0,0.0,0.47,0.87,3.97,5.46,0.83,0.02,3.22,0.23,-8.73,-8.55,-117.12,79.0,141.0,124.0,0.54,0.83,0.0
13391.0,3.52,2.61,3.99,1.38,0.01,2.15,2.51,0.36,4.35,1.37,1.37,0.01,1.37,1.13,0.02,0.09,0.09,0.08,0.08,0.05,0.05,0.06,0.0,0.0,0.0,0.74,0.74,35.12,0.02,0.06,-0.07,0.01,1.95,1.53,-32.5875,227.41,227.41,225.93,6.62,347.0375,350.0,166.67,166.67,150.0,347.1275,0.0,0.0,0.0,1.66,54.6675,0.0,1.62,0.19,0.0,3.31,3.31,3.31,1.65,1.65,48.0,24.0,0.0,0.18,57.9625,0.0
4811.0,3.0,1.36,1.36,0.0,0.0,0.12,0.15,0.04,1.4,0.27,0.27,0.0,0.27,0.0,0.0,0.19,0.19,0.19,0.19,0.16,0.16,0.16,0.0,0.0,0.0,4.52,4.52,0.0,0.53,0.0,0.0,-0.03,14.29,14.29,0.0,227.41,227.41,0.0,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,3.25,0.0,0.1,0.0,46.15,66.4725,57.9775,48.2475,40.692499999999995,0.0,0.0,0.0,0.1,0.0,0.0
26349.0,8.2,10.21,10.21,0.0,0.0,0.27,0.27,0.01,10.22,0.18,0.18,0.0,0.18,0.03,0.0,0.02,0.02,0.02,0.02,0.02,0.07,0.02,0.0,0.0,0.0,12.45,12.45,0.0,0.02,-0.76,0.84,0.0,0.2,0.2,0.0,227.41,227.41,225.93,0.29,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,39.3325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0
4823.0,3.51,19.01,22.17,0.16,12.15,-1.13,3.89,5.02,27.19,21.83,21.83,1.24,21.81,19.38,1.32,0.56,0.47,0.1,0.01,-0.15,-0.2,0.31,0.0,0.05,0.0,54.14,54.14,17.87,0.88,0.35,0.86,-0.86,-0.89,-2.72,10.15,-11.37,-11.37,3.42,-1.77,-86.54,-88.22,-97.4,-99.73,-104.53,-91.46,0.0,-76.4,78.17,1.15,1.78,13.51,45.832499999999996,0.94,-6.7075,-1.27,-3.6,-1.35,-1.35,-3.68,2.0,57.0,26.0,0.82,1.93,0.0
1860.0,8.02,30.96,115.2,73.12,203.63,-3.77,30.85,34.63,149.83,175.82,152.91,2.53,155.29,97.79,74.97999999999999,28.18,18.71,19.92,10.45,171.6925,153.3,27.13,0.23,2.13,11.3225,38.61,38.61,28.75,59.3,17.67,0.36,-130.235,90.2075,10.01,0.02,20.66,22.26,-2.81,-2.13,347.0375,350.0,371.66499999999996,150.65,204.6,347.1275,56.959999999999994,122.18,237.875,0.63,1.01,11.11,45.832499999999996,1.61,4.94,14.9,10.95,12.69,9.95,5.99,5.0,54.0,52.0,1.12,0.87,0.0
26095.0,3.05,3.41,3.41,0.0,0.0,2.83,3.86,1.04,4.45,1.25,1.25,0.0,1.21,1.06,0.0,0.05,0.05,0.02,0.02,0.0,0.0,0.03,0.0,0.0,0.0,11.19,11.19,0.0,0.1,-1.67,-0.38,2.84,90.2075,73.77,-32.5875,227.41,227.41,0.0,64.1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3325,0.0,0.0,1.09,0.14,0.0,72.23249999999999,66.4725,57.9775,48.2475,40.692499999999995,715.25,176.0,7.0,0.2,57.9625,0.0
67803.75,10.18,9.06,20.25,11.19,13.84,8.28,10.95,2.67,22.92,14.54,14.54,0.05,14.04,13.26,0.08,1.74,0.5,0.07,-1.17,-0.85,-0.85,0.82,0.0,0.0,0.0,8.9,8.9,0.0,0.81,-3.67,-0.42,4.08,90.2075,29.81,51.365,227.41,227.41,225.93,29.35,347.0375,350.0,371.66499999999996,-513.9475,-501.2525,347.1275,0.0,0.0,0.0,2.22,1.52,6.45,3.32,1.06,1.3,13.93,6.43,9.0,15.09,7.6,90.0,43.0,90.0,0.91,2.24,0.0
200.0,131.24,1829.0825,3634.915,41.5,1409.325,827.735,2014.74,1021.03,4568.7300000000005,2845.3725,2780.14,78.80250000000001,2803.74,1981.6799999999998,74.97999999999999,455.5025,290.01750000000004,365.68,219.055,171.6925,153.3,231.39,0.7,304.665,11.3225,29.63,29.63,3984.7225,6.0,229.84,-143.6425,-130.235,12.2,10.28,4.71,12.64,12.58,4.0,3.84,25.29,25.44,29.76,29.94,31.51,24.97,-60.9075,-76.4,84.92,2.3,3.24,7.82,9.0,1.83,0.0,16.79,15.39,16.79,11.66,10.25,41.0,50.0,83.0,1.51,3.05,0.0
5024.0,5.31,-2.94,3.13,5.81,6.65,-1.76,1.5,3.26,6.39,4.6,4.6,0.54,4.27,3.92,0.35,0.17,-0.19,0.1,-0.26,-0.26,-0.26,-0.19,0.0,0.07,0.0,-5.54,-5.54,2.82,-0.36,0.81,-0.44,-0.36,10.64,73.77,5.39,31.43,31.43,5.09,12.11,-37.04,-137.5,371.66499999999996,31.58,31.58,-137.5,0.0,-76.4,61.14,0.28,0.88,3.98,45.832499999999996,0.79,0.31,4.05,1.05,0.15,-0.3,-3.3,15.0,137.0,115.0,0.85,0.74,1.0
6919.0,2.86,3.59,3.59,0.0,0.01,1.86,1.89,0.03,3.62,3.43,3.43,0.0,3.48,3.36,0.01,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.0,0.0,0.0,12.56,12.56,0.0,0.07,0.15,-0.51,0.0,0.28,0.28,-32.5875,227.41,227.41,225.93,0.28,-25.0,-25.0,-25.0,-25.0,-33.33,-33.33,0.0,0.0,0.0,39.3325,54.6675,0.0,0.0,0.06,0.0,33.33,33.33,33.33,23.81,40.692499999999995,3.0,0.0,3.0,0.06,8.0,0.0
3041.0,131.24,1829.0825,3634.915,1572.6100000000001,1409.325,827.735,2014.74,1021.03,4568.7300000000005,2845.3725,2780.14,78.80250000000001,2803.74,1981.6799999999998,74.97999999999999,-3.995,-17.872500000000002,-10.834999999999999,-32.7575,-30.575,-29.557499999999997,-15.585,360.725,304.665,11.3225,349.655,298.0875,3984.7225,-7.475,229.84,-143.6425,52.332499999999996,-55.6275,3.26,51.365,35.89,39.89,42.88,6.82,-108.92,-313.59749999999997,-250.0,-513.9475,-501.2525,-321.73749999999995,56.959999999999994,-76.4,-43.74,0.68,0.27,4.09,20.03,0.26,-0.55,-12.05,-82.2225,-90.795,-87.21249999999999,-117.12,24.0,50.0,137.0,0.19,0.28,0.0
5120.0,16.09,84.04,230.58,146.54,135.25,113.91,181.06,67.15,297.73,135.7,132.1,0.5,129.04,116.95,2.0,19.55,2.13,11.85,-5.57,-6.0,-5.75,1.7,360.725,0.16,0.0,52.23,52.23,58.41,1.06,-5.68,-3.75,6.34,-5.59,-5.1,-1.21,-15.5,-16.06,-18.37,-4.07,-12.29,-19.92,-23.1,-31.99,-69.01,-48.95,-60.9075,122.18,237.875,0.73,0.65,1.64,2.59,0.57,-6.7075,-58.682500000000005,-82.2225,-90.795,-87.21249999999999,-117.12,148.0,169.0,324.75,0.22,0.38,0.0
29776.0,131.24,1829.0825,3634.915,1572.6100000000001,1409.325,10.08,157.02,146.94,4568.7300000000005,2845.3725,2780.14,78.80250000000001,2803.74,1981.6799999999998,74.97999999999999,455.5025,290.01750000000004,365.68,219.055,171.6925,153.3,231.39,3.97,1.42,0.0,41.64,41.64,0.0,20.19,229.84,-143.6425,-130.235,16.25,-1.55,2.64,11.99,11.99,12.39,-2.36,27.0,38.05,43.21,79.63,60.01,24.54,-60.9075,122.18,0.0,0.75,2.15,58.0325,45.832499999999996,2.35,5.27,12.65,7.21,11.29,9.35,3.91,19.0,2.0,11.0,1.91,1.72,0.0
329.0,131.24,84.97,3634.915,1572.6100000000001,1409.325,827.735,2014.74,1021.03,4568.7300000000005,2845.3725,2780.14,78.80250000000001,2803.74,1981.6799999999998,74.97999999999999,455.5025,-17.872500000000002,365.68,-32.7575,-30.575,-29.557499999999997,-15.585,360.725,304.665,11.3225,7.74,7.74,3984.7225,-8.45,229.84,-143.6425,-130.235,-55.6275,-1.84,-32.5875,-8.67,-9.12,-17.02,-4.25,43.13,42.79,371.66499999999996,23.66,28.88,53.0,-60.9075,122.18,61.23,1.18,1.34,8.64,8.05,0.89,0.1,3.26,0.67,-3.14,-3.19,-5.78,61.0,46.0,92.0,0.64,0.84,0.0
7402.0,0.25,0.17,1.24,1.07,0.0,0.51,0.56,0.06,1.3,0.25,0.25,0.0,0.25,0.06,0.01,-0.27,-0.28,-0.27,-0.28,-0.28,-0.22,-0.28,0.0,0.0,0.0,6.63,6.63,0.0,-11.2,-0.36,0.0,0.52,-55.6275,73.77,0.0,0.0,0.0,-25.0,34.02,10.0,6.67,10.0,6.67,26.32,26.32,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.01,0.0,-58.682500000000005,-82.2225,-90.795,-87.21249999999999,-117.12,0.0,615.25,35.0,0.01,0.0,1.0
12585.0,131.24,1829.0825,3634.915,1572.6100000000001,1409.325,827.735,2014.74,1021.03,4568.7300000000005,2845.3725,2780.14,78.80250000000001,2803.74,1981.6799999999998,74.97999999999999,455.5025,290.01750000000004,365.68,219.055,171.6925,153.3,231.39,360.725,304.665,11.3225,36.32,18.16,3984.7225,9.1,229.84,13.9975,-130.235,18.73,3.17,4.21,27.11,27.12,36.56,2.86,1.11,2.92,0.04,1.92,-5.55,-3.77,-60.9075,122.18,84.68,1.66,8.45,5.26,45.832499999999996,1.68,59.75,25.02,23.71,24.77,18.62,17.31,11.0,33.0,85.0,1.41,7.27,0.0
695.0,18.96,1829.0825,541.88,0.0,5.11,-5.65,16.26,21.91,563.79,23.33,23.33,78.80250000000001,18.71,4.32,0.0,52.83,290.01750000000004,365.68,219.055,171.6925,153.3,231.39,0.0,0.0,0.0,349.655,95.18,3984.7225,19.2,0.2,13.9975,-11.24,4.78,4.74,-1.35,-21.08,-21.08,-3.36,4.5,11.34,11.76,11.01,11.44,5.26,5.71,0.0,0.0,19.84,39.3325,54.6675,2.54,1.16,0.29,59.75,72.23249999999999,66.4725,57.9775,48.2475,40.692499999999995,18.0,0.0,324.75,0.13,57.9625,0.0
67803.75,0.01,0.45,15.74,15.3,2.03,11.9,18.37,6.47,22.22,13.32,13.32,0.14,25.24,10.98,0.72,1.02,0.79,0.84,0.61,0.43,0.43,0.61,0.0,0.0,0.0,349.655,11.0,0.0,59.3,-4.96,-2.71,8.04,90.2075,73.77,51.365,227.41,227.41,225.93,64.1575,347.0375,350.0,371.66499999999996,372.3775,422.025,347.1275,0.0,0.0,0.0,1.45,7.35,0.8,15.44,0.85,59.75,16.65,15.05,15.79,10.97,9.37,16.0,34.0,227.0,1.14,57.9625,0.0
